unixtime;Bx;By;Bz
1615395526.0462143;3672;-17972;-7361
1615395526.0564594;3867;-17930;-7380
1615395526.0666277;4065;-17882;-7407
1615395526.077486;4307;-17852;-7435
1615395526.0964062;4626;-17730;-7440
1615395526.1063716;4835;-17667;-7467
1615395526.1162245;5017;-17600;-7472
1615395526.1273496;5253;-17500;-7488
1615395526.1459215;5576;-17345;-7481
1615395526.1558216;5742;-17250;-7486
1615395526.16609;5913;-17167;-7476
1615395526.176898;6113;-17047;-7462
1615395526.1963274;6401;-16855;-7423
1615395526.2053916;6560;-16727;-7416
1615395526.2156217;6705;-16615;-7393
1615395526.2264268;6878;-16475;-7366
1615395526.244937;7116;-16235;-7296
1615395526.2550664;7242;-16110;-7271
1615395526.2650037;7368;-15957;-7233
1615395526.276448;7522;-15805;-7197
1615395526.2944102;7727;-15512;-7118
1615395526.3047116;7838;-15367;-7075
1615395526.3147907;7938;-15207;-7026
1615395526.3265057;8048;-15017;-6957
1615395526.344318;8223;-14700;-6827
1615395526.3548625;8307;-14530;-6761
1615395526.3641074;8397;-14345;-6707
1615395526.3753476;8481;-14140;-6633
1615395526.4045992;8661;-13590;-6430
1615395526.4345381;8827;-12990;-6153
1615395526.464562;8937;-12367;-5868
1615395526.4752614;8982;-12137;-5770
1615395526.4936485;9017;-11727;-5573
1615395526.503306;9030;-11507;-5481
1615395526.5137885;9043;-11285;-5361
1615395526.5246928;9065;-11042;-5236
1615395526.54317;9048;-10620;-5012
1615395526.5530035;9046;-10395;-4890
1615395526.5631685;9051;-10170;-4765
1615395526.5743556;9032;-9902;-4620
1615395526.5934384;8982;-9462;-4386
1615395526.6026177;8963;-9227;-4222
1615395526.6124496;8922;-8995;-4100
1615395526.6426377;8818;-8305;-3680
1615395526.652496;8771;-8082;-3546
1615395526.6623259;8713;-7845;-3388
1615395526.673587;8652;-7577;-3222
1615395526.7025223;8497;-6917;-2776
1615395526.7317634;8286;-6252;-2312
1615395526.7419243;8221;-6017;-2138
1615395526.7732098;7983;-5330;-1628
1615395526.8018923;7741;-4730;-1155
1615395526.811236;7653;-4515;-977
1615395526.8227837;7553;-4275;-792
1615395526.8514242;7287;-3697;-307
1615395526.8610826;7192;-3502;-130
1615395526.8720376;7078;-3292;51
1615395526.8809726;7007;-3105;198
1615395526.9108684;6705;-2560;713
1615395526.9218383;6575;-2380;896
1615395526.9307082;6482;-2222;1040
1615395526.9603302;6180;-1717;1536
1615395526.9715078;6068;-1535;1730
1615395527.000714;5763;-1070;2211
1615395527.0103607;5647;-927;2388
1615395527.0212843;5541;-770;2555
1615395527.0498078;5210;-352;3031
1615395527.0596855;5112;-210;3192
1615395527.0706258;4998;-67;3372
1615395527.079398;4896;45;3492
1615395527.0893238;4790;180;3645
1615395527.0993364;4677;307;3808
1615395527.1094003;4573;432;3961
1615395527.120616;4463;550;4135
1615395527.1489434;4157;870;4546
1615395527.1590443;4043;995;4698
1615395527.1698759;3931;1097;4865
1615395527.1983955;3637;1387;5263
1615395527.2083662;3522;1492;5407
1615395527.2196019;3416;1582;5552
1615395527.2378645;3235;1750;5808
1615395527.2478285;3137;1835;5922
1615395527.2577586;3026;1907;6061
1615395527.2876372;2728;2135;6421
1615395527.297541;2622;2190;6506
1615395527.3076427;2531;2242;6633
1615395527.3189075;2531;2332;6770
1615395527.327851;2356;2387;6855
1615395527.3381646;2258;2435;6961
1615395527.3690045;1977;2602;7263
1615395527.3780787;1913;2652;7333
1615395527.4073734;1657;2785;7578
1615395527.4187336;1562;2810;7677
1615395527.44752;1326;2897;7878
1615395527.4776232;1091;2967;8050
1615395527.4868371;1017;2985;8113
1615395527.5181794;787;3032;8238
1615395527.5264902;727;3035;8268
1615395527.5366013;647;3057;8306
1615395527.546444;597;3045;8322
1615395527.5763252;405;3040;8377
1615395527.5864224;342;3042;8407
1615395527.5961924;268;3035;8407
1615395527.6060574;205;3030;8412
1615395527.6170936;155;3025;8412
1615395527.645277;-7;2990;8391
1615395527.6554174;-60;2975;8377
1615395527.666284;-115;2935;8352
1615395527.6758425;-157;2920;8328
1615395527.685463;-207;2895;8298
1615395527.695338;-268;2880;8273
1615395527.7057643;-305;2847;8230
1615395527.7164547;-357;2810;8181
1615395527.74546;-490;2715;8037
1615395527.755442;-521;2687;7985
1615395527.7662685;-573;2635;7925
1615395527.7947822;-666;2520;7712
1615395527.804554;-708;2472;7645
1615395527.815604;-761;2407;7546
1615395527.8446712;-837;2275;7293
1615395527.854282;-880;2212;7208
1615395527.8653796;-922;2145;7075
1615395527.8941;-998;1975;6756
1615395527.9038663;-1020;1922;6642
1615395527.9148653;-1051;1837;6497
1615395527.9435198;-1101;1652;6123
1615395527.9533722;-1136;1572;5975
1615395527.9646177;-1151;1495;5830
1615395527.9828734;-1177;1357;5557
1615395527.9929252;-1203;1287;5405
1615395528.003187;-1215;1205;5241
1615395528.032751;-1265;972;4751
1615395528.0427217;-1275;882;4596
1615395528.05257;-1278;787;4402
1615395528.082267;-1293;527;3865
1615395528.0923553;-1293;452;3670
1615395528.1023028;-1298;355;3470
1615395528.1319883;-1317;105;2885
1615395528.142113;-1317;20;2670
1615395528.151993;-1310;-85;2470
1615395528.1923954;-1291;-467;1626
1615395528.2018895;-1286;-562;1391
1615395528.2133641;-1281;-677;1155
1615395528.2221122;-1288;-757;950
1615395528.231838;-1275;-852;723
1615395528.2418358;-1265;-950;497
1615395528.2520263;-1260;-1045;268
1615395528.2626333;-1246;-1162;12
1615395528.2718267;-1227;-1255;-198
1615395528.3018055;-1181;-1552;-910
1615395528.3129802;-1175;-1660;-1162
1615395528.3419154;-1141;-1955;-1860
1615395528.351321;-1106;-2050;-2095
1615395528.3624003;-1091;-2167;-2358
1615395528.3809795;-1041;-2355;-2797
1615395528.3904364;-1022;-2445;-3053
1615395528.400911;-1001;-2550;-3291
1615395528.411978;-1001;-2667;-3552
1615395528.4208097;-980;-2737;-3753
1615395528.4509792;-903;-3050;-4486
1615395528.4622004;-882;-3165;-4758
1615395528.470276;-870;-3245;-4963
1615395528.5005317;-787;-3527;-5666
1615395528.511292;-756;-3640;-5922
1615395528.5402174;-675;-3905;-6576
1615395528.550019;-640;-4005;-6805
1615395528.5612419;-618;-4112;-7053
1615395528.5906112;-532;-4362;-7650
1615395528.5999112;-511;-4447;-7865
1615395528.6106613;-473;-4555;-8107
1615395528.6291175;-405;-4717;-8483
1615395528.639127;-371;-4790;-8666
1615395528.649088;-340;-4877;-8871
1615395528.6790369;-231;-5100;-9421
1615395528.6888912;-207;-5185;-9592
1615395528.6985307;-178;-5245;-9758
1615395528.728594;-93;-5462;-10252
1615395528.7383223;-60;-5530;-10402
1615395528.7485042;-20;-5592;-10543
1615395528.7782502;76;-5760;-10950
1615395528.788808;115;-5820;-11088
1615395528.7984195;138;-5877;-11208
1615395528.8093235;178;-5930;-11338
1615395528.8383782;292;-6057;-11636
1615395528.8483515;310;-6097;-11740
1615395528.8597302;350;-6167;-11840
1615395528.877568;405;-6220;-11968
1615395528.8877876;450;-6255;-12052
1615395528.8976696;471;-6287;-12118
1615395528.9274485;561;-6355;-12282
1615395528.9375408;590;-6387;-12333
1615395528.9473836;627;-6402;-12366
1615395528.9584787;658;-6420;-12382
1615395528.9874897;732;-6460;-12426
1615395529.017805;832;-6465;-12412
1615395529.0270555;853;-6462;-12396
1615395529.0580273;943;-6447;-12312
1615395529.0872135;1015;-6397;-12176
1615395529.1166196;1082;-6345;-11973
1615395529.146943;1153;-6257;-11703
1615395529.1575117;1188;-6220;-11603
1615395529.1757388;1222;-6147;-11396
1615395529.1856575;1241;-6097;-11273
1615395529.1957173;1267;-6050;-11130
1615395529.207778;1278;-6002;-11003
1615395529.2251906;1315;-5890;-10717
1615395529.235319;1336;-5847;-10587
1615395529.2458625;1352;-5790;-10410
1615395529.2564523;1372;-5730;-10236
1615395529.2753637;1400;-5600;-9890
1615395529.2850294;1417;-5540;-9705
1615395529.2951622;1436;-5462;-9522
1615395529.3066056;1452;-5390;-9303
1615395529.3152368;1462;-5320;-9121
1615395529.3447697;1507;-5075;-8472
1615395529.355718;1512;-4977;-8225
1615395529.3748732;1533;-4810;-7775
1615395529.3842218;1541;-4722;-7518
1615395529.3943372;1562;-4617;-7287
1615395529.4240704;1597;-4330;-6481
1615395529.4341881;1605;-4227;-6227
1615395529.4437778;1612;-4127;-5936
1615395529.4550595;1626;-3995;-5622
1615395529.483846;1650;-3655;-4805
1615395529.494027;1666;-3537;-4513
1615395529.504702;1673;-3407;-4176
1615395529.5232038;1687;-3170;-3601
1615395529.5335674;1692;-3050;-3307
1615395529.5431294;1705;-2920;-2993
1615395529.5544732;1721;-2775;-2642
1615395529.563104;1718;-2662;-2377
1615395529.5931408;1742;-2250;-1443
1615395529.604223;1761;-2092;-1078
1615395529.6331003;1797;-1667;-173
1615395529.6426759;1805;-1530;143
1615395529.6534755;1805;-1355;483
1615395529.681823;1840;-925;1353
1615395529.6918948;1858;-760;1647
1615395529.702825;1852;-615;1982
1615395529.7118032;1852;-487;2238
1615395529.7415414;1873;-30;3053
1615395529.7523484;1890;132;3361
1615395529.76131;1892;270;3573
1615395529.7713103;1906;405;3816
1615395529.781312;1897;562;4070
1615395529.7910845;1897;710;4291
1615395529.8023698;1902;885;4573
1615395529.8311644;1902;1322;5197
1615395529.8413045;1902;1460;5391
1615395529.852148;1902;1617;5615
1615395529.8810613;1897;2035;6141
1615395529.910754;1852;2467;6601
1615395529.9207754;1845;2592;6735
1615395529.951534;1790;2990;7135
1615395529.960858;1768;3115;7216
1615395529.9906452;1716;3500;7511
1615395530.0014281;1671;3617;7595
1615395530.0301764;1573;3952;7770
1615395530.0598092;1462;4275;7892
1615395530.0705118;1431;4377;7920
1615395530.100718;1283;4690;7941
1615395530.109465;1255;4777;7925
1615395530.1393785;1080;5037;7865
1615395530.1504953;1025;5115;7832
1615395530.1787074;853;5345;7682
1615395530.1895156;796;5400;7628
1615395530.199928;721;5470;7560
1615395530.2288733;518;5642;7328
1615395530.2387502;468;5695;7220
1615395530.2496378;381;5732;7123
1615395530.2584531;302;5777;7040
1615395530.2682965;238;5815;6922
1615395530.29915;12;5907;6562
1615395530.3078365;-52;5932;6451
1615395530.3183813;-123;5955;6315
1615395530.3280797;-183;5972;6181
1615395530.3581274;-447;5977;5732
1615395530.367567;-532;5990;5582
1615395530.3775024;-606;5987;5418
1615395530.3873506;-685;5985;5252
1615395530.3982296;-766;5972;5070
1615395530.4071052;-837;5962;4920
1615395530.4369438;-1062;5892;4402
1615395530.448114;-1151;5855;4187
1615395530.4769716;-1365;5757;3652
1615395530.4867966;-1438;5722;3462
1615395530.498016;-1526;5672;3227
1615395530.5162547;-1652;5570;2857
1615395530.5261953;-1716;5512;2670
1615395530.5361917;-1781;5462;2453
1615395530.5658326;-1990;5272;1836
1615395530.5762053;-2045;5217;1617
1615395530.5859866;-2113;5142;1411
1615395530.5971391;-2182;5062;1173
1615395530.6057575;-2235;4995;975
1615395530.6158319;-2293;4912;776
1615395530.6466715;-2462;4650;92
1615395530.655645;-2510;4587;-88
1615395530.6656983;-2570;4497;-310
1615395530.676025;-2610;4407;-533
1615395530.685805;-2655;4322;-743
1615395530.6969702;-2696;4200;-996
1615395530.725623;-2815;3937;-1640
1615395530.7355561;-2838;3840;-1850
1615395530.7465506;-2905;3707;-2097
1615395530.7649248;-2968;3522;-2495
1615395530.7750814;-2992;3420;-2716
1615395530.7846916;-3026;3300;-2938
1615395530.8148463;-3111;2985;-3573
1615395530.8248446;-3121;2862;-3778
1615395530.8345006;-3155;2760;-3985
1615395530.8456688;-3178;2632;-4217
1615395530.8546169;-3200;2537;-4405
1615395530.8849587;-3245;2217;-5005
1615395530.8955772;-3258;2085;-5225
1615395530.91374;-3276;1870;-5580
1615395530.9238248;-3290;1765;-5770
1615395530.9341471;-3303;1670;-5963
1615395530.963795;-3316;1325;-6522
1615395530.973627;-3335;1225;-6691
1615395530.9835296;-3332;1117;-6876
1615395530.9948225;-3332;1000;-7067
1615395531.003908;-3340;910;-7208
1615395531.0133407;-3356;802;-7391
1615395531.044282;-3337;475;-7887
1615395531.0533721;-3337;392;-8017
1615395531.0630515;-3330;282;-8178
1615395531.0942342;-3311;-30;-8628
1615395531.1028457;-3303;-117;-8747
1615395531.1128232;-3300;-197;-8890
1615395531.1229367;-3290;-305;-9015
1615395531.152903;-3252;-567;-9407
1615395531.1625762;-3245;-647;-9525
1615395531.1724746;-3247;-735;-9638
1615395531.2030725;-3202;-997;-9973
1615395531.212541;-3192;-1057;-10070
1615395531.2433283;-3152;-1315;-10380
1615395531.2724583;-3100;-1527;-10622
1615395531.30204;-3057;-1737;-10862
1615395531.3213053;-3023;-1877;-10998
1615395531.3313289;-3010;-1930;-11070
1615395531.3612015;-2950;-2110;-11255
1615395531.3719985;-2945;-2180;-11306
1615395531.3811681;-2923;-2220;-11347
1615395531.3922946;-2900;-2292;-11401
1615395531.4111466;-2850;-2390;-11481
1615395531.421236;-2838;-2437;-11511
1615395531.4315696;-2817;-2492;-11548
1615395531.4423556;-2815;-2550;-11595
1615395531.460768;-2770;-2635;-11641
1615395531.470716;-2752;-2670;-11668
1615395531.4806325;-2722;-2725;-11680
1615395531.4917467;-2712;-2767;-11701
1615395531.5100079;-2670;-2832;-11723
1615395531.520151;-2648;-2880;-11745
1615395531.5301929;-2631;-2910;-11750
1615395531.5413318;-2615;-2962;-11750
1615395531.5603592;-2565;-3022;-11750
1615395531.5698335;-2546;-3060;-11731
1615395531.5799217;-2522;-3082;-11728
1615395531.590919;-2512;-3110;-11721
1615395531.6096392;-2467;-3155;-11696
1615395531.6197736;-2446;-3190;-11680
1615395531.6296668;-2422;-3210;-11666
1615395531.6407354;-2408;-3245;-11633
1615395531.6592112;-2367;-3280;-11573
1615395531.6691856;-2356;-3297;-11548
1615395531.6793344;-2330;-3327;-11511
1615395531.6904159;-2303;-3332;-11481
1615395531.7089028;-2263;-3365;-11405
1615395531.7188876;-2246;-3370;-11372
1615395531.7290325;-2243;-3382;-11317
1615395531.7401552;-2193;-3407;-11276
1615395531.758861;-2161;-3435;-11176
1615395531.7687519;-2132;-3432;-11132
1615395531.7789388;-2111;-3435;-11066
1615395531.789822;-2085;-3437;-11010
1615395531.808224;-2040;-3447;-10897
1615395531.8578994;-1956;-3462;-10562
1615395531.918217;-1823;-3420;-10093
1615395531.9484687;-1761;-3397;-9848
1615395531.9581227;-1747;-3370;-9758
1615395531.9887507;-1681;-3335;-9472
1615395532.018431;-1623;-3265;-9181
1615395532.0469759;-1583;-3225;-8881
1615395532.0574033;-1571;-3195;-8775
1615395532.0880158;-1512;-3127;-8440
1615395532.1168187;-1443;-3035;-8105
1615395532.146592;-1415;-2950;-7742
1615395532.175915;-1376;-2847;-7380
1615395532.186459;-1362;-2802;-7246
1615395532.21529;-1326;-2685;-6860
1615395532.2451854;-1302;-2575;-6456
1615395532.2551513;-1283;-2532;-6331
1615395532.2859185;-1255;-2392;-5911
1615395532.3147922;-1231;-2260;-5508
1615395532.3247983;-1212;-2207;-5363
1615395532.336106;-1220;-2167;-5203
1615395532.3543358;-1210;-2070;-4908
1615395532.3644395;-1201;-2022;-4783
1615395532.3747778;-1203;-1967;-4640
1615395532.404319;-1215;-1807;-4185
1615395532.4148736;-1201;-1750;-4028
1615395532.4241955;-1191;-1700;-3885
1615395532.4354546;-1201;-1647;-3716
1615395532.4642189;-1207;-1492;-3277
1615395532.4753337;-1212;-1440;-3108
1615395532.4852262;-1215;-1367;-2933
1615395532.5036871;-1207;-1257;-2626
1615395532.5134532;-1220;-1190;-2487
1615395532.5237732;-1220;-1135;-2317
1615395532.5534754;-1255;-977;-1830
1615395532.5633943;-1255;-907;-1680
1615395532.5729663;-1260;-837;-1513
1615395532.6035502;-1312;-657;-1021
1615395532.6130843;-1328;-597;-860
1615395532.622784;-1333;-525;-688
1615395532.6524503;-1388;-360;-176
1615395532.6726663;-1417;-222;146
1615395532.683737;-1441;-152;335
1615395532.6924143;-1450;-107;465
1615395532.7023091;-1481;-37;647
1615395532.7121446;-1488;20;808
1615395532.7218015;-1523;92;980
1615395532.7519133;-1581;250;1462
1615395532.7619262;-1618;310;1633
1615395532.7718039;-1628;387;1802
1615395532.8122997;-1757;615;2465
1615395532.8220582;-1790;667;2615
1615395532.833252;-1818;742;2792
1615395532.8612561;-1900;902;3245
1615395532.8726008;-1947;957;3400
1615395532.8822927;-1987;1015;3580
1615395532.9113533;-2087;1162;4018
1615395532.9212084;-2127;1210;4162
1615395532.9321723;-2163;1257;4328
1615395532.9507186;-2225;1350;4606
1615395532.9604912;-2263;1390;4740
1615395532.9711905;-2301;1440;4885
1615395533.000108;-2443;1557;5290
1615395533.010038;-2467;1600;5423
1615395533.0198631;-2522;1625;5555
1615395533.0311458;-2560;1670;5702
1615395533.0399485;-2596;1690;5797
1615395533.0697627;-2733;1785;6167
1615395533.08076;-2788;1807;6293
1615395533.1097724;-2915;1877;6603
1615395533.1194704;-2962;1900;6718
1615395533.1304805;-3023;1907;6827
1615395533.1489797;-3111;1947;7026
1615395533.1588037;-3152;1937;7102
1615395533.168891;-3197;1962;7190
1615395533.1984892;-3353;1972;7437
1615395533.2087314;-3403;1977;7511
1615395533.2190528;-3451;1957;7578
1615395533.2298126;-3511;1962;7680
1615395533.2390168;-3548;1955;7726
1615395533.2690175;-3693;1922;7922
1615395533.27974;-3762;1902;7987
1615395533.3091025;-3891;1857;8123
1615395533.338519;-4046;1752;8236
1615395533.348401;-4088;1727;8268
1615395533.3793528;-4260;1605;8333
1615395533.408094;-4390;1482;8375
1615395533.4179168;-4437;1422;8366
1615395533.4288297;-4502;1360;8372
1615395533.4577456;-4621;1190;8361
1615395533.4877024;-4761;990;8312
1615395533.4972541;-4808;892;8282
1615395533.5073433;-4858;822;8255
1615395533.5369647;-4967;565;8148
1615395533.546617;-5020;467;8107
1615395533.5570302;-5058;375;8050
1615395533.5667696;-5108;275;7991
1615395533.5774543;-5151;167;7920
1615395533.6065965;-5262;-140;7721
1615395533.6164844;-5288;-255;7652
1615395533.627421;-5333;-385;7576
1615395533.6563697;-5407;-742;7328
1615395533.6660998;-5450;-860;7241
1615395533.6772423;-5470;-1017;7118
1615395533.706229;-5541;-1425;6797
1615395533.716214;-5560;-1567;6691
1615395533.7268798;-5581;-1745;6562
1615395533.745339;-5605;-2022;6331
1615395533.7554882;-5612;-2182;6211
1615395533.7654872;-5628;-2340;6072
1615395533.7952027;-5652;-2847;5642
1615395533.8054438;-5652;-3017;5506
1615395533.8158417;-5645;-3187;5347
1615395533.8265352;-5645;-3375;5178
1615395533.8551462;-5597;-3882;4712
1615395533.8652122;-5581;-4067;4536
1615395533.8767185;-5581;-4275;4353
1615395533.8941364;-5521;-4630;4028
1615395533.9043293;-5502;-4822;3860
1615395533.9144363;-5473;-5007;3677
1615395533.9447346;-5386;-5592;3105
1615395533.9540803;-5343;-5782;2917
1615395533.9641545;-5298;-5985;2732
1615395533.9755325;-5260;-6202;2511
1615395534.0042357;-5115;-6772;1958
1615395534.0335667;-4932;-7352;1337
1615395534.0438788;-4870;-7552;1130
1615395534.0746436;-4661;-8185;497
1615395534.083529;-4590;-8350;301
1615395534.113509;-4347;-8950;-323
1615395534.1243975;-4245;-9177;-555
1615395534.1334019;-4155;-9327;-748
1615395534.1630657;-3860;-9895;-1372
1615395534.1742089;-3753;-10127;-1620
1615395534.1924486;-3537;-10472;-1993
1615395534.2026868;-3432;-10660;-2217
1615395534.2125494;-3316;-10850;-2435
1615395534.2236006;-3190;-11050;-2661
1615395534.2423449;-2947;-11382;-3045
1615395534.252049;-2833;-11547;-3266
1615395534.262418;-2693;-11712;-3462
1615395534.2737334;-2548;-11907;-3691
1615395534.2918174;-2291;-12207;-4065
1615395534.302618;-2148;-12362;-4261
1615395534.3121674;-1990;-12525;-4456
1615395534.323391;-1845;-12700;-4682
1615395534.3417962;-1557;-12965;-5026
1615395534.351566;-1405;-13117;-5225
1615395534.3617136;-1262;-13242;-5413
1615395534.373269;-1072;-13407;-5615
1615395534.3911953;-756;-13635;-5933
1615395534.4013307;-613;-13755;-6123
1615395534.4117436;-431;-13882;-6301
1615395534.422149;-266;-14022;-6481
1615395534.4310243;-112;-14112;-6628
1615395534.460965;383;-14412;-7097
1615395534.4723918;590;-14520;-7276
1615395534.4904213;911;-14672;-7555
1615395534.5008492;1082;-14747;-7688
1615395534.5105014;1267;-14822;-7827
1615395534.521582;1457;-14900;-7966
1615395534.5507157;1982;-15060;-8317
1615395534.580876;2503;-15175;-8650
1615395534.6112072;3040;-15272;-8938
1615395534.621432;3235;-15290;-9061
1615395534.6395638;3551;-15312;-9202
1615395534.6496282;3730;-15322;-9290
1615395534.6599596;3896;-15307;-9366
1615395534.6705534;4102;-15295;-9435
1615395534.6893764;4410;-15255;-9535
1615395534.6992013;4578;-15240;-9592
1615395534.7093394;4751;-15205;-9647
1615395534.7205172;4943;-15157;-9696
1615395534.7393951;5236;-15065;-9740
1615395534.7492998;5402;-15020;-9775
1615395534.7592473;5552;-14970;-9788
1615395534.770398;5728;-14905;-9832
1615395534.7888546;6018;-14770;-9846
1615395534.7986;6161;-14695;-9873
1615395534.8087993;6306;-14615;-9876
1615395534.8198595;6472;-14510;-9865
1615395534.8387034;6707;-14347;-9830
1615395534.8479998;6852;-14235;-9816
1615395534.8582726;6981;-14135;-9793
1615395534.8692915;7152;-13985;-9767
1615395534.8877428;7368;-13750;-9698
1615395534.8978086;7495;-13637;-9668
1615395534.907846;7625;-13502;-9622
1615395534.9188504;7770;-13337;-9571
1615395534.9371457;7951;-13072;-9458
1615395534.9474087;8070;-12925;-9405
1615395534.9573197;8167;-12752;-9326
1615395534.9686651;8305;-12572;-9255
1615395534.9977574;8555;-12077;-9031
1615395535.0474195;8963;-11125;-8546
1615395535.076976;9151;-10507;-8233
1615395535.1068208;9310;-9857;-7862
1615395535.1174943;9378;-9607;-7737
1615395535.1467507;9481;-8930;-7352
1615395535.156856;9517;-8692;-7220
1615395535.1675317;9571;-8427;-7058
1615395535.1856325;9597;-7950;-6772
1615395535.1957526;9618;-7690;-6622
1615395535.2056227;9633;-7435;-6467
1615395535.2167237;9657;-7157;-6293
1615395535.2258892;9660;-6925;-6160
1615395535.2556872;9652;-6122;-5647
1615395535.2673874;9662;-5822;-5443
1615395535.2961202;9612;-5010;-4933
1615395535.3262074;9547;-4175;-4372
1615395535.3552158;9431;-3300;-3781
1615395535.3660758;9381;-2975;-3566
1615395535.3954237;9210;-2135;-2991
1615395535.424598;9022;-1255;-2370
1615395535.4344451;8956;-942;-2176
1615395535.4653158;8711;-50;-1530
1615395535.474205;8623;207;-1342
1615395535.4836311;8537;507;-1130
1615395535.494116;8440;810;-922
1615395535.5037227;8326;1080;-702
1615395535.5146909;8215;1410;-481
1615395535.5435443;7891;2227;143
1615395535.5534382;7772;2512;342
1615395535.5640364;7632;2822;577
1615395535.572953;7527;3072;756
1615395535.6027298;7113;3885;1372
1615395535.6139104;6962;4182;1615
1615395535.6424258;6515;4925;2201
1615395535.6524324;6365;5187;2416
1615395535.6634688;6177;5457;2628
1615395535.6818924;5876;5920;2988
1615395535.691833;5676;6152;3197
1615395535.7021043;5517;6382;3380
1615395535.7317126;4963;7065;3945
1615395535.7415626;4775;7280;4127
1615395535.7517037;4590;7477;4296
1615395535.762791;4355;7705;4503
1615395535.7716515;4176;7870;4633
1615395535.781892;3975;8070;4813
1615395535.8131037;3327;8650;5345
1615395535.8420756;2696;9110;5775
1615395535.8513858;2488;9265;5922
1615395535.8626466;2240;9435;6088
1615395535.88086;1984;9687;6350
1615395535.890971;1578;9817;6472
1615395535.9008949;1355;9920;6608
1615395535.9312422;661;10225;6968
1615395535.9412699;435;10320;7083
1615395535.9504442;200;10397;7176
1615395535.961508;-62;10480;7287
1615395535.970827;-286;10542;7380
1615395536.0007496;-961;10682;7638
1615395536.0115647;-1241;10722;7718
1615395536.0404756;-1900;10782;7911
1615395536.07114;-2583;10760;8083
1615395536.0998807;-3266;10670;8167
1615395536.1111155;-3527;10630;8206
1615395536.1296358;-3938;10512;8266
1615395536.1395464;-4141;10437;8262
1615395536.149364;-4350;10367;8260
1615395536.1607203;-4587;10257;8255
1615395536.1892989;-5153;9952;8197
1615395536.2189872;-5716;9550;8118
1615395536.2490718;-6227;9090;7961
1615395536.2598493;-6438;8895;7887
1615395536.2887995;-6867;8360;7668
1615395536.2995455;-7012;8150;7585
1615395536.3097086;-7173;7907;7481
1615395536.3278668;-7401;7500;7290
1615395536.3382006;-7522;7252;7178
1615395536.347959;-7635;7010;7067
1615395536.3776724;-7933;6260;6696
1615395536.3878982;-8015;6000;6548
1615395536.397866;-8107;5730;6405
1615395536.408589;-8191;5400;6236
1615395536.4180384;-8247;5172;6100
1615395536.4471524;-8416;4280;5608
1615395536.458647;-8476;3937;5416
1615395536.487489;-8547;3042;4887
1615395536.516955;-8585;2060;4282
1615395536.5269763;-8606;1735;4072
1615395536.5574758;-8537;697;3418
1615395536.5669277;-8502;415;3236
1615395536.57646;-8478;65;3012
1615395536.5866277;-8428;-272;2781
1615395536.5966268;-8383;-615;2552
1615395536.6074653;-8328;-1000;2296
1615395536.6365695;-8128;-1980;1601
1615395536.667068;-7870;-3002;873
1615395536.6761072;-7767;-3345;637
1615395536.685921;-7667;-3675;386
1615395536.7158287;-7326;-4662;-351
1615395536.7257853;-7197;-4985;-598
1615395536.735596;-7060;-5295;-855
1615395536.7657363;-6636;-6200;-1563
1615395536.7756302;-6496;-6500;-1802
1615395536.8066995;-5985;-7395;-2538
1615395536.835204;-5493;-8170;-3203
1615395536.8454478;-5317;-8417;-3421
1615395536.856128;-5117;-8712;-3675
1615395536.874354;-4756;-9155;-4061
1615395536.8846;-4561;-9377;-4273
1615395536.8949618;-4368;-9610;-4506
1615395536.905841;-4152;-9855;-4728
1615395536.9147112;-3978;-10022;-4908
1615395536.9451878;-3351;-10615;-5478
1615395536.9564984;-3142;-10830;-5691
1615395536.973997;-2746;-11160;-6031
1615395536.9841526;-2536;-11312;-6200
1615395536.9942987;-2308;-11460;-6375
1615395537.0053716;-2071;-11620;-6562
1615395537.0236971;-1666;-11877;-6848
1615395537.033522;-1443;-11995;-7003
1615395537.043719;-1227;-12110;-7137
1615395537.0547822;-991;-12240;-7312
1615395537.0730846;-571;-12430;-7557
1615395537.083298;-347;-12522;-7693
1615395537.0935173;-136;-12595;-7816
1615395537.1041338;123;-12687;-7947
1615395537.133691;751;-12862;-8280
1615395537.1429863;980;-12925;-8386
1615395537.1542375;1233;-12962;-8488
1615395537.172703;1633;-13012;-8650
1615395537.1829946;1868;-13042;-8728
1615395537.193041;2077;-13050;-8813
1615395537.2232807;2757;-13040;-9026
1615395537.2534654;3418;-12965;-9181
1615395537.2826054;4007;-12822;-9315
1615395537.3118637;4630;-12622;-9363
1615395537.3421466;5210;-12335;-9368
1615395537.352832;5422;-12215;-9361
1615395537.371081;5773;-11982;-9328
1615395537.3812091;5950;-11840;-9312
1615395537.391366;6130;-11702;-9282
1615395537.4022112;6332;-11545;-9250
1615395537.420726;6651;-11252;-9167
1615395537.4307687;6788;-11080;-9107
1615395537.4408174;6945;-10887;-9058
1615395537.4518292;7131;-10680;-8998
1615395537.4705973;7406;-10302;-8848
1615395537.481268;7542;-10102;-8783
1615395537.490525;7663;-9885;-8705
1615395537.5017138;7827;-9637;-8606
1615395537.530877;8155;-8942;-8320
1615395537.5602908;8466;-8165;-7971
1615395537.5900679;8713;-7327;-7573
1615395537.6014059;8808;-7000;-7435
1615395537.6196115;8916;-6427;-7135
1615395537.6292849;8985;-6107;-6993
1615395537.6392114;9030;-5802;-6825
1615395537.6690917;9135;-4810;-6320
1615395537.6791086;9156;-4485;-6141
1615395537.689275;9186;-4132;-5961
