[5.222076 0.029860] ;25593;-7055;-2892
[5.233068 0.010992] ;25605;-7092;-2920
[5.251512 0.018444] ;25581;-7075;-2920
[5.261597 0.010084] ;25588;-7080;-2920
[5.271569 0.009972] ;25581;-7077;-2925
[5.282660 0.011091] ;25605;-7102;-2922
[5.301154 0.018494] ;25565;-7060;-2950
[5.311200 0.010046] ;25562;-7057;-2942
[5.321337 0.010137] ;25543;-7047;-2966
[5.332560 0.011223] ;25572;-7080;-2975
[5.350635 0.018075] ;25533;-7062;-2991
[5.360657 0.010022] ;25525;-7060;-3021
[5.370826 0.010168] ;25517;-7047;-3026
[5.381792 0.010967] ;25512;-7070;-3040
[5.400562 0.018770] ;25470;-7022;-3067
[5.410327 0.009765] ;25453;-7025;-3105
[5.420445 0.010118] ;25427;-7017;-3132
[5.431526 0.011081] ;25427;-7032;-3160
[5.450060 0.018534] ;25356;-7000;-3227
[5.460206 0.010146] ;25322;-6985;-3268
[5.469965 0.009759] ;25308;-6965;-3303
[5.481130 0.011165] ;25272;-6990;-3383
[5.499786 0.018656] ;25180;-6937;-3457
[5.509925 0.010139] ;25151;-6922;-3511
[5.519890 0.009965] ;25090;-6895;-3582
[5.530835 0.010945] ;25061;-6910;-3663
[5.559786 0.028951] ;24887;-6812;-3846
[5.589280 0.029494] ;24687;-6735;-4102
[5.608968 0.019688] ;24523;-6692;-4266
[5.618778 0.009810] ;24452;-6662;-4345
[5.648823 0.030046] ;24196;-6587;-4656
[5.659073 0.010250] ;24093;-6552;-4748
[5.669028 0.009955] ;23993;-6507;-4843
[5.679885 0.010858] ;23903;-6462;-4982
[5.698372 0.018487] ;23666;-6365;-5162
[5.708437 0.010065] ;23561;-6332;-5273
[5.718564 0.010127] ;23447;-6297;-5377
[5.729722 0.011157] ;23316;-6272;-5525
[5.748141 0.018420] ;23038;-6190;-5721
[5.758243 0.010102] ;22902;-6127;-5843
[5.768174 0.009930] ;22772;-6072;-5961
[5.779361 0.011187] ;22622;-6032;-6127
[5.797791 0.018430] ;22318;-5932;-6363
[5.807510 0.009719] ;22132;-5870;-6495
[5.817899 0.010390] ;21983;-5802;-6606
[5.828936 0.011037] ;21800;-5725;-6765
[5.847390 0.018454] ;21443;-5632;-7007
[5.857260 0.009870] ;21243;-5567;-7151
[5.867236 0.009976] ;21061;-5500;-7271
[5.878487 0.011251] ;20845;-5412;-7426
[5.896993 0.018506] ;20438;-5275;-7661
[5.906826 0.009833] ;20233;-5197;-7800
[5.917135 0.010309] ;20001;-5120;-7933
[5.927966 0.010831] ;19751;-5052;-8118
[5.946636 0.018669] ;19290;-4905;-8380
[5.956482 0.009846] ;19026;-4815;-8502
[5.966688 0.010206] ;18770;-4735;-8666
