[6.334667 0.009948] ;24750;-4277;12142
[6.364475 0.029808] ;26330;-4582;10003
[6.384079 0.019603] ;26996;-4712;8497
[6.393811 0.009732] ;27212;-4765;7707
[6.423787 0.029976] ;27532;-4922;5301
[6.433626 0.009839] ;27516;-4912;4478
[6.443842 0.010216] ;27411;-4892;3677
[6.454959 0.011117] ;27281;-4830;2677
[6.473265 0.018306] ;26775;-4710;1236
[6.483688 0.010423] ;26440;-4622;497
[6.493537 0.009849] ;26031;-4535;-238
[6.504709 0.011172] ;25551;-4372;-1176
[6.533544 0.028835] ;23858;-3932;-3127
[6.563170 0.029626] ;21631;-3285;-4980
[6.593100 0.029930] ;18976;-2480;-6453
[6.604026 0.010926] ;17883;-2145;-6920
[6.622557 0.018532] ;15967;-1540;-7568
[6.632477 0.009919] ;14905;-1185;-7873
[6.642399 0.009922] ;13833;-825;-8137
[6.653558 0.011159] ;12578;-390;-8412
[6.682123 0.028565] ;9367;725;-8862
[6.692186 0.010063] ;8236;1132;-8960
[6.703043 0.010857] ;6962;1590;-9047
[6.721501 0.018457] ;4893;2382;-9086
[6.731293 0.009792] ;3806;2807;-9083
[6.741516 0.010224] ;2743;3230;-9053
[6.771769 0.030253] ;-316;4502;-8865
[6.781080 0.009311] ;-1288;4935;-8753
[6.791388 0.010308] ;-2232;5337;-8617
[6.802179 0.010791] ;-3282;5810;-8456
[6.831099 0.028920] ;-5660;6915;-7957
[6.841030 0.009931] ;-6420;7287;-7748
[6.852249 0.011219] ;-7247;7692;-7532
[6.870433 0.018185] ;-8463;8300;-7113
[6.880586 0.010153] ;-9041;8602;-6865
[6.890533 0.009946] ;-9605;8880;-6626
[6.901720 0.011188] ;-10208;9175;-6328
[6.930660 0.028939] ;-11390;9767;-5555
[6.960503 0.029843] ;-12310;10167;-4696
[6.990263 0.029760] ;-12832;10292;-3808
[7.001044 0.010782] ;-12951;10282;-3478
[7.019838 0.018793] ;-12987;10162;-2915
[7.029794 0.009956] ;-12956;10065;-2596
[7.059650 0.029856] ;-12658;9575;-1707
[7.089456 0.029806] ;-12017;8812;-811
[7.100339 0.010883] ;-11708;8472;-473
[7.118728 0.018389] ;-11047;7835;76
[7.128722 0.009994] ;-10675;7442;351
[7.138700 0.009978] ;-10256;7042;615
[7.168395 0.029695] ;-8851;5665;1397
[7.178468 0.010074] ;-8338;5180;1642
[7.188578 0.010110] ;-7793;4662;1876
[7.199444 0.010866] ;-7145;4067;2141
[7.208296 0.008852] ;-6633;3605;2317
[7.238222 0.029926] ;-4745;1897;2917
[7.249208 0.010986] ;-4012;1205;3143
[7.278160 0.028952] ;-2087;-527;3615
[7.288035 0.009875] ;-1400;-1150;3772
[7.299076 0.011041] ;-585;-1855;3931
[7.327682 0.028606] ;1450;-3637;4277
[7.357380 0.029698] ;3572;-5495;4560
[7.387209 0.029829] ;5662;-7295;4756
[7.398161 0.010952] ;6462;-7940;4802
